Expediente_INVIMA,principio_activo,concentracion,unidad_base,unidad_de_dispensacion,nombre_comercial,fabricante,medicamento,canal,precio_por_tableta,factoresprecio,numerofactor
20013201,N-Butil Bromuro De Hioscina E Ibuprofeno,N- Butil Bromuro De Hioscina 20 mg + Ibuprofeno 400 mg,mg,Capsula,Duopas,Chalver,Duopas (Chalver) - Cada Capsula contiene: N- Butil Bromuro De Hioscina 20 mg + Ibuprofeno 400 mg,Comercial,3456.977555,Alto,3
20013201,N-Butil Bromuro De Hioscina E Ibuprofeno,N- Butil Bromuro De Hioscina 20 mg + Ibuprofeno 400 mg,mg,Capsula,Duopas,Chalver,Duopas (Chalver) - Cada Capsula contiene: N- Butil Bromuro De Hioscina 20 mg + Ibuprofeno 400 mg,Institucional,3453.743263,Medio,2
20013207,Insulina (Humana),Insulina (Humana) 100 ui,ml,Frasco,Insulex R,Pisa,Insulex R (Pisa) - Frasco 10 ml - Cada 1 ml contiene: Insulina (Humana) 100 ui,Comercial,10216.07843,Bajo,1
20013207,Insulina (Humana),Insulina (Humana) 100 ui,ml,Frasco,Insulex R,Pisa,Insulex R (Pisa) - Frasco 10 ml - Cada 1 ml contiene: Insulina (Humana) 100 ui,Institucional,8417.022082,Bajo,1
20013222,Flunarizina,Flunarizina 10 mg,mg,Tableta,Flui-Dex,Patmar,Flui-Dex (Patmar) - Cada Tableta contiene: Flunarizina 10 mg,Comercial,1582.313821,Alto,3
20013260,Rifamicina,Rifamicina 1 g,ml,Frasco,Rifapen,Siegfried,Rifapen (Siegfried) - Frasco 20 ml - Cada 100 ml contiene: Rifamicina 1 g,Comercial,11536.48492,Bajo,1
20013260,Rifamicina,Rifamicina 1 g,ml,Frasco,Rifapen,Siegfried,Rifapen (Siegfried) - Frasco 20 ml - Cada 100 ml contiene: Rifamicina 1 g,Institucional,7790,Bajo,1
20013276,Sucralfate,Sucralfato 20 g,ml,Frasco,Sugastrin,Farmaser,Sugastrin (Farmaser) - Frasco 240 ml - Cada 100 ml contiene: Sucralfato 20 g,Comercial,35947.38622,Medio,2
20013276,Sucralfate,Sucralfato 20 g,ml,Frasco,Sugastrin,Farmaser,Sugastrin (Farmaser) - Frasco 240 ml - Cada 100 ml contiene: Sucralfato 20 g,Institucional,31500,Alto,3
20013276,Sucralfate,Sucralfato 20 g,ml,Frasco,Sugastrin,Farmaser,Sugastrin (Farmaser) - Frasco 360 ml - Cada 100 ml contiene: Sucralfato 20 g,Comercial,31106.38533,Bajo,1
20013309,Salmeterol Y Fluticasona,Salmeterol 50 mcg + Fluticasona 250 mcg,dosis,Inhalador,Seretide,Glaxosmithkline,Seretide (Glaxosmithkline) - Inhalador 60 dosis - Cada 1 dosis contiene: Salmeterol 50 mcg + Fluticasona 250 mcg,Comercial,99496.54422,Medio,2
20013309,Salmeterol Y Fluticasona,Salmeterol 50 mcg + Fluticasona 250 mcg,dosis,Inhalador,Seretide,Glaxosmithkline,Seretide (Glaxosmithkline) - Inhalador 60 dosis - Cada 1 dosis contiene: Salmeterol 50 mcg + Fluticasona 250 mcg,Institucional,33003.82084,Medio,2
20013311,Ciprofloxacina,Ciprofloxacina 200 mg,ml,Bolsa,Ciprofloxacina,Corpaul,Ciprofloxacina (Corpaul) - Bolsa 100 ml - Cada 100 ml contiene: Ciprofloxacina 200 mg,Institucional,42.71428571,Bajo,1
20013311,Ciprofloxacina,Ciprofloxacina 200 mg,ml,Bolsa,Ciprofloxacina,Corpaul,Ciprofloxacina (Corpaul) - Bolsa 100 ml - Cada 100 ml contiene: Ciprofloxacina 200 mg,Comercial,37.76587302,Bajo,1
20013329,Glucosa Y Bupivacaina,"Glucosa 30 mg + Bupivacaina 290,8 mg",ml,Ampolla,Bupinest,Ropsohn,"Bupinest (Ropsohn) - Ampolla 4 ml - Cada 4 ml contiene: Glucosa 30 mg + Bupivacaina 290,8 mg",Institucional,14910,Medio,2
20013329,Glucosa Y Bupivacaina,"Glucosa 290,8 mg + Bupivacaina 30 mg",ml,Ampolla,Bupinest Pesado,Ropsohn,"Bupinest Pesado (Ropsohn) - Ampolla 4 ml - Cada 4 ml contiene: Glucosa 290,8 mg + Bupivacaina 30 mg",Comercial,16113.4184,Medio,2
20013336,Terconazol - Dexametasona,"Dexametasona 3,58 mg + Dexametasona 0,8 g",g,Tubo,Vagicort,Lafrancol,"Vagicort (Lafrancol) - Tubo 20 g - Cada 100 g contiene: Dexametasona 3,58 mg + Dexametasona 0,8 g",Comercial,69233.12918,Medio,2
20013336,Terconazol - Dexametasona,"Dexametasona 3,58 mg + Dexametasona 0,8 g",g,Tubo,Vagicort,Lafrancol,"Vagicort (Lafrancol) - Tubo 20 g - Cada 100 g contiene: Dexametasona 3,58 mg + Dexametasona 0,8 g",Institucional,50809.32696,Medio,2
20013371,Loteprednol,Loteprednol 2 mg,ml,Frasco,Talof,Mega Labs,Talof (Mega Labs) - Frasco 5 ml - Cada 1 ml contiene: Loteprednol 2 mg,Comercial,60510.47426,Alto,3
20013371,Loteprednol,Loteprednol 2 mg,ml,Frasco,Talof,Mega Labs,Talof (Mega Labs) - Frasco 5 ml - Cada 1 ml contiene: Loteprednol 2 mg,Institucional,29717.34859,Alto,3
20013432,Hierro-Multivitaminas Y Acido Folico,"Hierro-Multivitaminas Y Acido Folico 0,2 mg + Hierro-Multivitaminas Y Acido Folico 30 mg",ml,Frasco,Nuclevit Fol,Labquifar,"Nuclevit Fol (Labquifar) - Frasco 120 ml - Cada 100 ml contiene: Hierro-Multivitaminas Y Acido Folico 0,2 mg + Hierro-Multivitaminas Y Acido Folico 30 mg",Comercial,6906.936416,Bajo,1
20013432,Hierro-Multivitaminas Y Acido Folico,"Hierro-Multivitaminas Y Acido Folico 0,2 mg + Hierro-Multivitaminas Y Acido Folico 30 mg",ml,Frasco,Nuclevit Fol,Labquifar,"Nuclevit Fol (Labquifar) - Frasco 120 ml - Cada 100 ml contiene: Hierro-Multivitaminas Y Acido Folico 0,2 mg + Hierro-Multivitaminas Y Acido Folico 30 mg",Institucional,5200,Medio,2
20013432,Hierro-Multivitaminas Y Acido Folico,"Hierro-Multivitaminas Y Acido Folico 0,2 mg + Hierro-Multivitaminas Y Acido Folico 30 mg",ml,Frasco,Nuclevit Fol,Labquifar,"Nuclevit Fol (Labquifar) - Frasco 240 ml - Cada 100 ml contiene: Hierro-Multivitaminas Y Acido Folico 0,2 mg + Hierro-Multivitaminas Y Acido Folico 30 mg",Comercial,11617.2093,Alto,3
20013455,Colistina Sulfato+Hidrocortisona Acetato+Neomicina Sulfato,"Hidrocortisona 0,5 mg + Neomicina Sulfato 5 mg + Colistina Sulfato 1,538 mg",ml,Frasco,Colistina Sulfato+Hidrocortisona Acetato+Neomicina Sulfato,Saluspharma,"Colistina Sulfato+Hidrocortisona Acetato+Neomicina Sulfato (Saluspharma) - Frasco 15 ml - Cada 1 ml contiene: Hidrocortisona 0,5 mg + Neomicina Sulfato 5 mg + Colistina Sulfato 1,538 mg",Institucional,3600,Medio,2
20013463,Hidroxicloroquina,Hidroxicloroquina 400 mg,mg,Tableta,Artroquin,Bioquifar,Artroquin (Bioquifar) - Cada Tableta contiene: Hidroxicloroquina 400 mg,Comercial,2195,Bajo,1
20013463,Hidroxicloroquina,Hidroxicloroquina 400 mg,mg,Tableta,Artroquin,Bioquifar,Artroquin (Bioquifar) - Cada Tableta contiene: Hidroxicloroquina 400 mg,Institucional,629.7029703,Bajo,1
20013464,Hidroxicloroquina,Hidroxicloroquina 200 mg,mg,Tableta,Artroquin,Bioquifar,Artroquin (Bioquifar) - Cada Tableta contiene: Hidroxicloroquina 200 mg,Comercial,1095,Medio,2
20013464,Hidroxicloroquina,Hidroxicloroquina 200 mg,mg,Tableta,Artroquin,Bioquifar,Artroquin (Bioquifar) - Cada Tableta contiene: Hidroxicloroquina 200 mg,Institucional,425.0447227,Medio,2
20013528,Ibuprofeno,Ibuprofeno 2 g,ml,Frasco,Trosifen,Patmar,Trosifen (Patmar) - Frasco 120 ml - Cada 100 ml contiene: Ibuprofeno 2 g,Comercial,12570.8757,Medio,2
20013546,Acetaminofen + Fenilefrina + Cetirizina,Fenilefrina 10 mg + Acetaminofen 500 mg + Cetirizina 5 mg,mg,Capsula,Chalver Fluzetrin F,Chalver,Chalver Fluzetrin F (Chalver) - Cada Capsula contiene: Fenilefrina 10 mg + Acetaminofen 500 mg + Cetirizina 5 mg,Institucional,2450,Medio,2
20013546,Acetaminofen + Fenilefrina + Cetirizina,Fenilefrina 10 mg + Acetaminofen 500 mg + Cetirizina 5 mg,mg,Capsula,Chalver Fluzetrin F,Chalver,Chalver Fluzetrin F (Chalver) - Cada Capsula contiene: Fenilefrina 10 mg + Acetaminofen 500 mg + Cetirizina 5 mg,Comercial,2450,Medio,2
20013586,Nistatina Y Nifurantel,Nifuratel 500 mg + Nistatina 200000 IU,mg,Capsula Vaginal,Macmiror Complex,Polichem,Macmiror Complex (Polichem) - Cada Capsula Vaginal contiene: Nifuratel 500 mg + Nistatina 200000 IU,Comercial,9982.892919,Medio,2
20013586,Nistatina Y Nifurantel,Nifuratel 500 mg + Nistatina 200000 IU,mg,Capsula Vaginal,Macmiror Complex,Polichem,Macmiror Complex (Polichem) - Cada Capsula Vaginal contiene: Nifuratel 500 mg + Nistatina 200000 IU,Institucional,7936.878049,Medio,2
20013593,Interferon Beta-1A,Interferon Beta-1A 88 mcg,ml,Jeringa Prellenada,Rebif,Merck,"Rebif (Merck) - Jeringa Prellenada 1,5 ml - Cada 1 ml contiene: Interferon Beta-1A 88 mcg",Institucional,591056.3333,Alto,3
20013596,Azitromicina,Azitromicina 4 g,ml,Frasco,Atromed,Med Line,Atromed (Med Line) - Frasco 15 ml - Cada 100 ml contiene: Azitromicina 4 g,Comercial,13603.43575,Medio,2
20013599,Mentol Y Salicilato De Metilo,Mentol 10 g + Salicilato De Metilo 28 g,g,Tubo,Dolotrin,Licol,Dolotrin (Licol) - Tubo 30 g - Cada 100 g contiene: Mentol 10 g + Salicilato De Metilo 28 g,Comercial,19018.47368,Medio,2
20013599,Mentol Y Salicilato De Metilo,Mentol 10 g + Salicilato De Metilo 28 g,g,Tubo,Dolotrin,Licol,Dolotrin (Licol) - Tubo 30 g - Cada 100 g contiene: Mentol 10 g + Salicilato De Metilo 28 g,Institucional,10909,Medio,2
20013747,Acetaminofen + Fenilefrina + Clorfeniramina,"Maleato De Clorfeniramina 2,1 mg + Fenilefrina 5,25 mg + Acetaminofen 325 mg",g,Sobre,Noxpirin Junior,Siegfried,"Noxpirin Junior (Siegfried) - Cada Sobre contiene: Maleato De Clorfeniramina 2,1 mg + Fenilefrina 5,25 mg + Acetaminofen 325 mg",Comercial,2057.075472,Medio,2
20013754,Imiglucerasa,Imiglucerasa 424 U,U,Vial,Cerezyme,Genzyme,Cerezyme (Genzyme) - Cada Vial contiene: Imiglucerasa 424 U,Institucional,3551236.242,Medio,2
20013777,Cisplatino,Cisplatino 50 mg,ml,Vial,Cisplatino,Blau,Cisplatino (Blau) - Vial 100 ml - Cada 100 ml contiene: Cisplatino 50 mg,Comercial,66788,Alto,3
20013777,Cisplatino,Cisplatino 50 mg,ml,Vial,Cisplatino,Blau,Cisplatino (Blau) - Vial 100 ml - Cada 100 ml contiene: Cisplatino 50 mg,Institucional,66788,Alto,3
20013809,Clonidina,"Clonidina 0,15 mg",mg,Tableta,Clonidina,Sanofi Aventis,"Clonidina (Sanofi Aventis) - Cada Tableta contiene: Clonidina 0,15 mg",Comercial,577.8912107,Medio,2
20013809,Clonidina,"Clonidina 0,15 mg",mg,Tableta,Clonidina,Sanofi Aventis,"Clonidina (Sanofi Aventis) - Cada Tableta contiene: Clonidina 0,15 mg",Institucional,88.8104918,Medio,2
20013826,Pinaverium,Bromuro De Pinaverio 100 mg,mg,Tableta,Bromux,Mega Labs,Bromux (Mega Labs) - Cada Tableta contiene: Bromuro De Pinaverio 100 mg,Comercial,6733.573182,Medio,2
20013826,Pinaverium,Bromuro De Pinaverio 100 mg,mg,Tableta,Bromux,Mega Labs,Bromux (Mega Labs) - Cada Tableta contiene: Bromuro De Pinaverio 100 mg,Institucional,2640.489214,Medio,2
20013865,Acido Ascorbico (Vit C),Vitamina C 100 mg,ml,Vial,Vitamina C,Magnofarma,Vitamina C (Magnofarma) - Vial 100 ml - Cada 1 ml contiene: Vitamina C 100 mg,Comercial,50708.15702,Bajo,1
20013866,Procaina,Procaina 1 g,ml,Vial,Procaina,Magnofarma,Procaina (Magnofarma) - Vial 100 ml - Cada 100 ml contiene: Procaina 1 g,Comercial,25784.86233,Medio,2
20013867,Atorvastatina,Atorvastatina 10 mg,mg,Tableta,Farmalip,Patmar,Farmalip (Patmar) - Cada Tableta contiene: Atorvastatina 10 mg,Comercial,1699.7,Medio,2
20013902,Desloratadina,Desloratadina 5 mg,mg,Tableta,Oxiclarine,Bremymg,Oxiclarine (Bremymg) - Cada Tableta contiene: Desloratadina 5 mg,Institucional,1128.315552,Medio,2
20013906,Morfina,Morfina 10 mg,ml,Ampolla,Morfina Clorhidrato,Fondo Nacional de Estupefacientes,Morfina Clorhidrato (Fondo Nacional de Estupefacientes) - Ampolla 1 ml - Cada 1 ml contiene: Morfina 10 mg,Comercial,2048.385156,Bajo,1
20013906,Morfina,Morfina 10 mg,ml,Ampolla,Morfina Clorhidrato,Fondo Nacional de Estupefacientes,Morfina Clorhidrato (Fondo Nacional de Estupefacientes) - Ampolla 1 ml - Cada 1 ml contiene: Morfina 10 mg,Institucional,1845,Medio,2
20013906,Morfina,Morfina 10 mg,ml,Ampolla,Morfina Clorhidrato,Fondo Nacional de Estupefacientes,Morfina Clorhidrato (Fondo Nacional de Estupefacientes) - Ampolla 5 ml - Cada 5 ml contiene: Morfina 10 mg,Comercial,5518.716084,Alto,3
20013951,Oxido De Hierro Y Oxido De Zinc,"Oxido De Zinc 16 g + Oxido De Hierro (Iii) 0,2325 g",ml,Frasco,Caladerm,Gerco,"Caladerm (Gerco) - Frasco 120 ml - Cada 100 ml contiene: Oxido De Zinc 16 g + Oxido De Hierro (Iii) 0,2325 g",Comercial,13707.77476,Medio,2
20013967,Carboximetilcelulosa Sodica,Carboximetilcelulosa 5 mg,ml,Frasco,Oq - Tears,Oftalmoquimica,Oq - Tears (Oftalmoquimica) - Frasco 15 ml - Cada 1 ml contiene: Carboximetilcelulosa 5 mg,Comercial,33580.64516,Alto,3
20014104,Cascara Sagrada Combinaciones,Cascara Sagrada Combinaciones,g,Sobre,Bilaxan,Labquifar,Bilaxan (Labquifar) - Cada Sobre contiene: Cascara Sagrada Combinaciones,Comercial,2175.084746,Medio,2
20014104,Cascara Sagrada Combinaciones,Cascara Sagrada Combinaciones,g,Sobre,Bilaxan,Labquifar,Bilaxan (Labquifar) - Cada Sobre contiene: Cascara Sagrada Combinaciones,Institucional,216,Medio,2
20014297,Moxifloxacino Clorhidrato,Moxifloxacina 5 mg,ml,Frasco,Tq Oftamox,Tecnoquimicas,Tq Oftamox (Tecnoquimicas) - Frasco 5 ml - Cada 1 ml contiene: Moxifloxacina 5 mg,Comercial,25929.30563,Alto,3
20014297,Moxifloxacino Clorhidrato,Moxifloxacina 5 mg,ml,Frasco,Tq Oftamox,Tecnoquimicas,Tq Oftamox (Tecnoquimicas) - Frasco 5 ml - Cada 1 ml contiene: Moxifloxacina 5 mg,Institucional,5296.773249,Medio,2
20014339,Meloxicam,Meloxicam 15 mg,ml,Ampolla,Coxxin,Joinpharm,"Coxxin (Joinpharm) - Ampolla 1,5 ml - Cada 5 ml contiene: Meloxicam 15 mg",Comercial,10872.23431,Medio,2
20014360,Acido Valproico,Acido Valproico 5 g,ml,Frasco,Avalpric,Bioquifar,Avalpric (Bioquifar) - Frasco 120 ml - Cada 100 ml contiene: Acido Valproico 5 g,Comercial,8989.570552,Bajo,1
20014360,Acido Valproico,Acido Valproico 5 g,ml,Frasco,Avalpric,Bioquifar,Avalpric (Bioquifar) - Frasco 120 ml - Cada 100 ml contiene: Acido Valproico 5 g,Institucional,5053.716237,Medio,2
20014369,Montelukast,Montelukast 10 mg,mg,Tableta,Montelukast,American Generics,Montelukast (American Generics) - Cada Tableta contiene: Montelukast 10 mg,Comercial,1353.12434,Medio,2
20014369,Montelukast,Montelukast 10 mg,mg,Tableta,Montelukast,American Generics,Montelukast (American Generics) - Cada Tableta contiene: Montelukast 10 mg,Institucional,640,Medio,2
20014382,Candesartan,Candesartan 32 mg,mg,Tableta,Minart,Merck,Minart (Merck) - Cada Tableta contiene: Candesartan 32 mg,Comercial,2066.033333,Medio,2
20014382,Candesartan,Candesartan 32 mg,mg,Tableta,Minart,Merck,Minart (Merck) - Cada Tableta contiene: Candesartan 32 mg,Institucional,1619.522996,Medio,2
20014386,Candesartan,Candesartan 16 mg,mg,Tableta,Minart,Merck,Minart (Merck) - Cada Tableta contiene: Candesartan 16 mg,Comercial,1033,Medio,2
20014386,Candesartan,Candesartan 16 mg,mg,Tableta,Minart,Merck,Minart (Merck) - Cada Tableta contiene: Candesartan 16 mg,Institucional,967.5416667,Alto,3
20014490,Carbamazepina,Carbamazepina 2 g,ml,Frasco,Carbepil,Bioquifar,Carbepil (Bioquifar) - Frasco 120 ml - Cada 100 ml contiene: Carbamazepina 2 g,Comercial,8671.07438,Alto,3
20014490,Carbamazepina,Carbamazepina 2 g,ml,Frasco,Carbepil,Bioquifar,Carbepil (Bioquifar) - Frasco 120 ml - Cada 100 ml contiene: Carbamazepina 2 g,Institucional,4701.849406,Bajo,1
20014493,Prazosina,Prazosina 1 mg,mg,Tableta,Prazosina,Laboratorios Richmond,Prazosina (Laboratorios Richmond) - Cada Tableta contiene: Prazosina 1 mg,Institucional,0.1025928097,Bajo,1
20014670,Fentanilo,"Fentanilo 0,5 mg",mg,Vial,Citrato De Fentanilo,Ryan,"Citrato De Fentanilo (Ryan) - Cada Vial contiene: Fentanilo 0,5 mg",Comercial,3585.794655,Alto,3
20014670,Fentanilo,"Fentanilo 0,5 mg",mg,Vial,Citrato De Fentanilo,Ryan,"Citrato De Fentanilo (Ryan) - Cada Vial contiene: Fentanilo 0,5 mg",Institucional,1360,Alto,3
20014705,Hidroclorotiazida Y Losartan,"Losartan 50 mg + Hidroclorotiazida 12,5 mg",mg,Tableta,Losartan + Hidroclorotiazida,Ecar,"Losartan + Hidroclorotiazida (Ecar) - Cada Tableta contiene: Losartan 50 mg + Hidroclorotiazida 12,5 mg",Institucional,73.03242118,Bajo,1
20014705,Hidroclorotiazida Y Losartan,"Hidroclorotiazida 12,5 mg + Losartan 50 mg",mg,Tableta,Losartan + Hidroclorotiazida,Ecar,"Losartan + Hidroclorotiazida (Ecar) - Cada Tableta contiene: Hidroclorotiazida 12,5 mg + Losartan 50 mg",Comercial,1121.539568,Bajo,1
20014712,Acido Ibandronico,Acido Ibandronico 150 mg,mg,Tableta,Meliba,Zambon,Meliba (Zambon) - Cada Tableta contiene: Acido Ibandronico 150 mg,Comercial,47611,Bajo,1
20014712,Acido Ibandronico,Acido Ibandronico 150 mg,mg,Tableta,Meliba,Zambon,Meliba (Zambon) - Cada Tableta contiene: Acido Ibandronico 150 mg,Institucional,8095.917828,Medio,2
20014719,Diosmina Y Hesperidina,Diosmina 450 mg + Hesperidina 50 mg,mg,Tableta,Diosmina/Hesperidina,Winthrop,Diosmina/Hesperidina (Winthrop) - Cada Tableta contiene: Diosmina 450 mg + Hesperidina 50 mg,Comercial,644.2720307,Bajo,1
20014719,Diosmina Y Hesperidina,Diosmina 450 mg + Hesperidina 50 mg,mg,Tableta,Diosmina/Hesperidina,Winthrop,Diosmina/Hesperidina (Winthrop) - Cada Tableta contiene: Diosmina 450 mg + Hesperidina 50 mg,Institucional,362.1916019,Medio,2
20014721,Escitalopram,Escitalopram 10 mg,mg,Tableta,Escitalopram,Winthrop,Escitalopram (Winthrop) - Cada Tableta contiene: Escitalopram 10 mg,Comercial,1677.251264,Medio,2
20014721,Escitalopram,Escitalopram 10 mg,mg,Tableta,Escitalopram,Winthrop,Escitalopram (Winthrop) - Cada Tableta contiene: Escitalopram 10 mg,Institucional,182.0213466,Medio,2
20014730,Warfarina,Warfarina 5 mg,mg,Tableta,Warfar,Bioquifar,Warfar (Bioquifar) - Cada Tableta contiene: Warfarina 5 mg,Comercial,297.1422432,Medio,2
20014730,Warfarina,Warfarina 5 mg,mg,Tableta,Warfar,Bioquifar,Warfar (Bioquifar) - Cada Tableta contiene: Warfarina 5 mg,Institucional,118.9216301,Medio,2
20014788,Meloxicam,"Meloxicam 0,3 mg",ml,Frasco,Opticam,Especialidades Oftmalmologicas,"Opticam (Especialidades Oftmalmologicas) - Frasco 5 ml - Cada 1 ml contiene: Meloxicam 0,3 mg",Institucional,55803.41912,Medio,2
20014788,Meloxicam,"Meloxicam 0,3 mg",ml,Frasco,Opticam,Especialidades Oftmalmologicas,"Opticam (Especialidades Oftmalmologicas) - Frasco 5 ml - Cada 1 ml contiene: Meloxicam 0,3 mg",Comercial,9000,Medio,2
20014790,Tizanidina,"Tizanidina 0,002 g",g,Tableta,Miorelax,Bioquifar,"Miorelax (Bioquifar) - Cada Tableta contiene: Tizanidina 0,002 g",Comercial,805.9090909,Medio,2
20014790,Tizanidina,"Tizanidina 0,002 g",g,Tableta,Miorelax,Bioquifar,"Miorelax (Bioquifar) - Cada Tableta contiene: Tizanidina 0,002 g",Institucional,420.821256,Medio,2
20014812,Cefalexina,Cefalexina 1 g,g,Tableta,Keflex,Farma,Keflex (Farma) - Cada Tableta contiene: Cefalexina 1 g,Comercial,13131.9,Medio,2
20014812,Cefalexina,Cefalexina 1 g,g,Tableta,Keflex,Farma,Keflex (Farma) - Cada Tableta contiene: Cefalexina 1 g,Institucional,9332.091304,Medio,2
20014813,Cefalexina,Cefalexina 500 mg,mg,Tableta,Keflex,Farma,Keflex (Farma) - Cada Tableta contiene: Cefalexina 500 mg,Comercial,7934.583333,Alto,3
20014813,Cefalexina,Cefalexina 500 mg,mg,Tableta,Keflex,Farma,Keflex (Farma) - Cada Tableta contiene: Cefalexina 500 mg,Institucional,2959.774049,Alto,3
20014887,Ferrimanitol Ovoalbumina,Ferrimanitol Ovoalbumina 300 mg,mg,Sobre,Ferroprotina,Faes Farma,Ferroprotina (Faes Farma) - Cada Sobre contiene: Ferrimanitol Ovoalbumina 300 mg,Comercial,3181.134229,Medio,2
20014887,Ferrimanitol Ovoalbumina,Ferrimanitol Ovoalbumina 300 mg,mg,Sobre,Ferroprotina,Faes Farma,Ferroprotina (Faes Farma) - Cada Sobre contiene: Ferrimanitol Ovoalbumina 300 mg,Institucional,1986.52936,Medio,2
20014910,Vitamina E,Vitamina E 400 IU,IU,Capsula,Biocar-E,Novamed,Biocar-E (Novamed) - Cada Capsula contiene: Vitamina E 400 IU,Comercial,988.1805597,Medio,2
20014920,Agomelatina,Agomelatina 25 mg,mg,Tableta,Valdoxan,Les Laboratoires Servier,Valdoxan (Les Laboratoires Servier) - Cada Tableta contiene: Agomelatina 25 mg,Comercial,3062.892857,Alto,3
20014920,Agomelatina,Agomelatina 25 mg,mg,Tableta,Valdoxan,Les Laboratoires Servier,Valdoxan (Les Laboratoires Servier) - Cada Tableta contiene: Agomelatina 25 mg,Institucional,2987.495342,Alto,3
20014921,Aripiprazol,Aripiprazol 30 mg,mg,Tableta,Ipipral,Humax,Ipipral (Humax) - Cada Tableta contiene: Aripiprazol 30 mg,Comercial,5943,Alto,3
20014921,Aripiprazol,Aripiprazol 30 mg,mg,Tableta,Ipipral,Humax,Ipipral (Humax) - Cada Tableta contiene: Aripiprazol 30 mg,Institucional,704.2389993,Alto,3
20014926,Aripiprazol,Aripiprazol 15 mg,mg,Tableta,Ipipral,Humax,Ipipral (Humax) - Cada Tableta contiene: Aripiprazol 15 mg,Comercial,3417.048485,Medio,2
20014926,Aripiprazol,Aripiprazol 15 mg,mg,Tableta,Ipipral,Humax,Ipipral (Humax) - Cada Tableta contiene: Aripiprazol 15 mg,Institucional,389.8843218,Medio,2
20014928,Acetaminofen + Fenilefrina + Clorfeniramina,Fenilefrina 5 mg + Maleato De Clorfeniramina 2 mg + Acetaminofen 500 mg,mg,Capsula,Dolofen Gripa,Procaps,Dolofen Gripa (Procaps) - Cada Capsula contiene: Fenilefrina 5 mg + Maleato De Clorfeniramina 2 mg + Acetaminofen 500 mg,Comercial,887.5,Alto,3
20014928,Acetaminofen + Fenilefrina + Clorfeniramina,Acetaminofen 500 mg + Clorfeniramina 2 mg + Fenilefrina 5 mg,mg,Capsula,Dolofen Gripa,Procaps,Dolofen Gripa (Procaps) - Cada Capsula contiene: Acetaminofen 500 mg + Clorfeniramina 2 mg + Fenilefrina 5 mg,Comercial,443.75,Bajo,1
20014928,Acetaminofen + Fenilefrina + Clorfeniramina,Acetaminofen 500 mg + Fenilefrina 5 mg + Maleato De Clorfeniramina 2 mg,mg,Capsula,Dolofen Gripa,Procaps,Dolofen Gripa (Procaps) - Cada Capsula contiene: Acetaminofen 500 mg + Fenilefrina 5 mg + Maleato De Clorfeniramina 2 mg,Comercial,832.7429256,Bajo,1
20014930,Dronedarona,Dronedarona 400 mg,mg,Tableta,Multaq,Sanofi Aventis,Multaq (Sanofi Aventis) - Cada Tableta contiene: Dronedarona 400 mg,Comercial,4847.233333,Medio,2
20014930,Dronedarona,Dronedarona 400 mg,mg,Tableta,Multaq,Sanofi Aventis,Multaq (Sanofi Aventis) - Cada Tableta contiene: Dronedarona 400 mg,Institucional,3952.141732,Medio,2
20014965,Certolizumab Pegol,Certolizumab Pegol 200 mg,ml,Jeringa Prellenada,Cimzia,Ucb,Cimzia (Ucb) - Jeringa Prellenada 1 ml - Cada 1 ml contiene: Certolizumab Pegol 200 mg,Institucional,1339269.423,Medio,2
20014965,Certolizumab Pegol,Certolizumab Pegol 200 mg,ml,Jeringa Prellenada,Cimzia,Ucb,Cimzia (Ucb) - Jeringa Prellenada 1 ml - Cada 1 ml contiene: Certolizumab Pegol 200 mg,Comercial,1292334,Medio,2
20015000,Pregabalina,Pregabalina 25 mg,mg,Capsula,Martesia,Mega Labs,Martesia (Mega Labs) - Cada Capsula contiene: Pregabalina 25 mg,Institucional,316.1900471,Medio,2
20015001,Pregabalina,Pregabalina 75 mg,mg,Capsula,Martesia,Mega Labs,Martesia (Mega Labs) - Cada Capsula contiene: Pregabalina 75 mg,Institucional,500,Alto,3
